ZIP_CODE,INSPECTION_TYPE,RESULT,INSPECTION_DATE
10455.0,Initial,Rat Activity,03/02/2020 12:59:24 PM
10455.0,Compliance,Rat Activity,01/08/2020 01:35:00 PM
11385.0,Initial,Passed,08/03/2020 10:00:08 AM
11208.0,Initial,Passed,08/18/2020 10:09:51 AM
10456.0,Initial,Passed,09/11/2020 09:30:09 AM
10002.0,Compliance,Rat Activity,01/03/2020 03:54:11 PM
11355.0,Initial,Rat Activity,01/07/2020 04:10:44 PM
11221.0,BAIT,Bait applied,03/10/2020 10:00:00 AM
11103.0,Initial,Passed,09/01/2020 10:50:00 AM
11226.0,Initial,Passed,01/07/2020 01:25:49 PM
11105.0,Initial,Passed,07/21/2020 09:45:00 AM
10458.0,Initial,Rat Activity,10/02/2020 09:45:00 AM
11206.0,Compliance,Passed,02/06/2020 11:36:01 AM
11239.0,Initial,Passed,09/21/2020 09:30:28 AM
10454.0,Initial,Passed,01/02/2020 10:33:50 AM
11207.0,Compliance,Passed,10/27/2020 11:55:28 AM
10455.0,Initial,Passed,01/07/2020 04:14:57 PM
10469.0,Initial,Failed for Other R,09/09/2020 10:17:39 AM
10456.0,Compliance,Passed,12/04/2020 07:30:10 AM
10025.0,Initial,Rat Activity,07/28/2020 09:56:00 AM
10460.0,Compliance,Rat Activity,02/07/2020 10:50:00 AM
11208.0,BAIT,Bait applied,10/09/2020 10:00:49 AM
10310.0,Initial,Passed,01/06/2020 02:55:00 PM
10310.0,Initial,Passed,01/02/2020 10:20:24 AM
10040.0,Initial,Rat Activity,11/05/2020 09:43:33 AM
10065.0,BAIT,Monitoring visit,02/05/2020 09:35:01 AM
10467.0,Initial,Passed,06/09/2020 02:15:48 PM
10452.0,Initial,Passed,10/23/2020 10:40:19 AM
11691.0,Initial,Passed,07/08/2020 09:00:00 AM
10453.0,BAIT,Bait applied,02/12/2020 10:45:11 AM
11203.0,Initial,Passed,01/07/2020 09:40:20 AM
10459.0,Initial,Failed for Other R,09/01/2020 11:20:44 AM
11377.0,Initial,Passed,02/19/2020 11:40:00 AM
11233.0,BAIT,Bait applied,10/21/2020 08:00:00 AM
11235.0,Initial,Passed,09/04/2020 10:00:29 AM
10025.0,Initial,Passed,12/02/2020 04:00:00 PM
10032.0,Compliance,Passed,09/29/2020 12:55:19 PM
10033.0,Initial,Failed for Other R,07/07/2020 09:04:00 AM
11237.0,Initial,Rat Activity,02/14/2020 12:35:00 PM
11237.0,Initial,Rat Activity,08/11/2020 11:22:16 AM
10028.0,Initial,Passed,01/30/2020 09:17:44 AM
10463.0,Compliance,Failed for Other R,01/07/2020 01:30:12 PM
10128.0,Initial,Rat Activity,02/12/2020 03:35:00 PM
11221.0,Compliance,Passed,02/05/2020 02:10:02 PM
11235.0,Initial,Rat Activity,03/11/2020 11:00:20 AM
11237.0,Initial,Passed,06/17/2020 12:12:57 PM
11101.0,BAIT,Bait applied,01/03/2020 12:50:01 PM
10458.0,BAIT,Bait applied,07/07/2020 10:45:00 AM
10472.0,Initial,Passed,10/29/2020 09:30:01 AM
11435.0,Initial,Rat Activity,02/21/2020 02:55:17 PM
10468.0,Initial,Rat Activity,09/21/2020 10:51:14 AM
10467.0,Initial,Failed for Other R,09/30/2020 09:05:06 AM
11233.0,Compliance,Rat Activity,11/13/2020 11:20:34 AM
10036.0,Compliance,Rat Activity,02/24/2020 10:40:28 AM
10310.0,Initial,Passed,02/24/2020 11:35:46 AM
10001.0,Initial,Passed,03/18/2020 11:18:24 AM
10035.0,BAIT,Bait applied,02/28/2020 12:15:27 PM
10003.0,Initial,Passed,06/23/2020 11:30:31 AM
11385.0,Initial,Passed,01/28/2020 04:05:00 PM
10009.0,Initial,Passed,01/03/2020 01:12:20 PM
11358.0,Initial,Rat Activity,10/09/2020 08:00:06 AM
10455.0,Initial,Passed,05/29/2020 01:59:38 PM
10462.0,Compliance,Passed,02/28/2020 11:20:34 AM
10016.0,Initial,Failed for Other R,11/09/2020 10:25:00 AM
10032.0,BAIT,Bait applied,02/25/2020 11:45:00 AM
10039.0,Initial,Passed,11/02/2020 01:09:33 PM
10456.0,BAIT,Bait applied,02/05/2020 11:18:00 AM
10025.0,Initial,Rat Activity,07/01/2020 12:25:37 PM
11216.0,Initial,Passed,07/21/2020 08:13:45 AM
11216.0,BAIT,Bait applied,03/06/2020 09:47:31 AM
11385.0,Initial,Passed,09/11/2020 12:15:13 PM
10454.0,Initial,Passed,01/07/2020 01:07:17 PM
11207.0,Compliance,Passed,02/03/2020 02:50:00 PM
11213.0,Compliance,Rat Activity,12/04/2020 12:35:00 PM
10035.0,BAIT,Bait applied,08/26/2020 12:55:53 PM
10013.0,Compliance,Passed,09/23/2020 12:16:59 PM
10019.0,Initial,Passed,11/09/2020 09:10:47 AM
10025.0,Initial,Rat Activity,02/04/2020 02:35:29 PM
11221.0,BAIT,Bait applied,02/19/2020 12:37:45 PM
11218.0,Compliance,Rat Activity,01/03/2020 11:38:57 AM
11207.0,BAIT,Bait applied,02/13/2020 12:20:00 PM
11210.0,Initial,Passed,01/06/2020 01:30:04 PM
10032.0,Compliance,Rat Activity,12/16/2020 10:35:08 AM
10023.0,Compliance,Passed,02/10/2020 11:52:28 AM
10128.0,Initial,Passed,05/18/2020 07:45:09 AM
10468.0,BAIT,Bait applied,12/02/2020 03:15:00 PM
11214.0,Initial,Passed,09/14/2020 09:40:28 AM
11207.0,Initial,Failed for Other R,08/05/2020 09:30:48 AM
10025.0,Initial,Passed,06/24/2020 11:10:20 AM
10075.0,BAIT,Bait applied,01/29/2020 10:04:53 AM
10467.0,BAIT,Bait applied,02/28/2020 11:20:00 AM
11218.0,Initial,Passed,01/07/2020 11:20:37 AM
10035.0,Initial,Rat Activity,05/12/2020 01:40:54 PM
10454.0,Initial,Passed,01/02/2020 03:32:40 PM
11221.0,BAIT,Bait applied,02/04/2020 11:17:22 AM
10468.0,Initial,Passed,10/27/2020 01:50:00 PM
10282.0,Initial,Passed,09/30/2020 12:27:00 PM
11231.0,Initial,Rat Activity,10/14/2020 10:10:25 AM
10028.0,BAIT,Bait applied,01/27/2020 08:28:57 AM
10021.0,Initial,Passed,01/03/2020 10:28:03 AM
10453.0,Compliance,Passed,02/04/2020 03:00:06 PM
10037.0,BAIT,Monitoring visit,06/30/2020 11:46:23 AM
10455.0,Initial,Rat Activity,02/27/2020 01:48:36 PM
11218.0,Compliance,Passed,01/03/2020 10:25:52 AM
10472.0,BAIT,Bait applied,01/03/2020 10:05:04 AM
10452.0,Compliance,Rat Activity,09/22/2020 10:22:47 AM
11216.0,Initial,Rat Activity,01/06/2020 04:26:25 PM
11412.0,Initial,Passed,09/16/2020 12:15:00 PM
10024.0,Initial,Passed,12/24/2020 10:00:00 AM
10025.0,Compliance,Failed for Other R,03/12/2020 11:52:02 AM
10468.0,Initial,Passed,05/13/2020 07:25:12 AM
10024.0,BAIT,Bait applied,11/13/2020 08:50:12 AM
10023.0,Compliance,Passed,03/13/2020 03:21:08 PM
10453.0,Compliance,Rat Activity,11/19/2020 09:30:01 AM
10462.0,Initial,Failed for Other R,08/21/2020 09:40:23 AM
11213.0,BAIT,Bait applied,09/18/2020 07:38:22 PM
11216.0,Initial,Rat Activity,06/23/2020 11:15:06 AM
11216.0,Initial,Rat Activity,10/27/2020 01:20:00 PM
10039.0,Initial,Passed,01/27/2020 10:55:23 AM
10029.0,BAIT,Bait applied,10/20/2020 07:50:38 AM
10028.0,Initial,Passed,05/19/2020 10:10:00 AM
10014.0,Initial,Failed for Other R,06/29/2020 08:30:44 AM
10039.0,Initial,Rat Activity,11/23/2020 01:55:57 PM
10024.0,Initial,Rat Activity,03/16/2020 01:20:00 PM
11373.0,BAIT,Bait applied,03/03/2020 09:55:35 AM
10455.0,Initial,Passed,01/06/2020 02:55:26 PM
10009.0,Initial,Rat Activity,05/29/2020 08:56:32 AM
10461.0,Initial,Failed for Other R,11/25/2020 10:20:17 AM
11206.0,BAIT,Bait applied,01/31/2020 01:30:06 PM
10472.0,BAIT,Bait applied,03/05/2020 09:30:30 AM
10026.0,Compliance,Passed,11/19/2020 02:20:53 PM
11105.0,Initial,Failed for Other R,10/15/2020 08:51:16 AM
10467.0,Compliance,Passed,02/27/2020 04:20:56 PM
11216.0,Compliance,Passed,12/24/2020 11:50:00 AM
10466.0,Initial,Failed for Other R,08/31/2020 10:35:47 AM
10028.0,BAIT,Bait applied,12/07/2020 10:55:00 AM
11417.0,Initial,Failed for Other R,09/22/2020 11:45:54 AM
10457.0,BAIT,Bait applied,02/13/2020 01:10:20 PM
11211.0,Initial,Passed,12/29/2020 11:42:32 AM
10458.0,BAIT,Monitoring visit,02/27/2020 12:00:30 PM
10461.0,BAIT,Monitoring visit,08/11/2020 10:16:36 AM
10128.0,Initial,Rat Activity,07/08/2020 09:20:43 AM
11691.0,Compliance,Passed,01/06/2020 08:00:05 AM
10002.0,Compliance,Passed,09/08/2020 09:41:22 AM
11435.0,Initial,Passed,06/25/2020 08:15:51 AM
11206.0,Initial,Passed,01/17/2020 11:50:44 AM
11367.0,Initial,Failed for Other R,07/15/2020 08:35:00 AM
10462.0,Initial,Rat Activity,02/19/2020 10:45:23 AM
10306.0,Initial,Rat Activity,02/07/2020 11:50:00 AM
10024.0,Initial,Passed,07/03/2020 09:35:31 AM
10453.0,BAIT,Bait applied,03/02/2020 11:00:16 AM
11214.0,Initial,Passed,07/21/2020 11:32:19 AM
11370.0,Initial,Failed for Other R,09/18/2020 09:10:00 AM
10128.0,BAIT,Bait applied,12/01/2020 09:50:38 AM
10472.0,Initial,Rat Activity,09/11/2020 09:32:05 AM
10467.0,Initial,Rat Activity,07/13/2020 08:30:26 AM
11217.0,Initial,Passed,07/22/2020 12:05:17 PM
11216.0,Initial,Passed,05/13/2020 03:15:00 PM
10473.0,Initial,Passed,09/30/2020 08:35:23 AM
10464.0,Initial,Passed,07/13/2020 06:10:49 AM
10456.0,Initial,Rat Activity,06/23/2020 07:15:57 AM
10453.0,Compliance,Rat Activity,10/05/2020 10:37:53 AM
10025.0,Initial,Rat Activity,08/25/2020 08:20:06 AM
10455.0,Initial,Passed,01/02/2020 01:06:36 PM
10002.0,Compliance,Passed,01/03/2020 12:01:57 PM
11237.0,Compliance,Passed,01/08/2020 10:04:50 AM
10472.0,Compliance,Passed,01/24/2020 10:45:43 AM
11206.0,Initial,Rat Activity,10/19/2020 02:30:00 PM
11205.0,Initial,Passed,07/28/2020 08:24:00 AM
11205.0,Initial,Passed,02/27/2020 08:00:53 AM
11221.0,Initial,Passed,06/02/2020 08:00:57 AM
10468.0,Initial,Rat Activity,09/29/2020 08:00:46 AM
10470.0,Initial,Failed for Other R,05/26/2020 02:12:33 PM
11216.0,BAIT,Bait applied,12/15/2020 10:21:00 AM
11218.0,Compliance,Passed,01/03/2020 01:50:55 PM
10021.0,Initial,Passed,01/03/2020 01:46:06 PM
11233.0,BAIT,Bait applied,12/14/2020 10:12:00 AM
11216.0,Initial,Passed,07/24/2020 09:37:53 AM
11373.0,Compliance,Rat Activity,01/07/2020 08:00:31 AM
10457.0,Initial,Passed,09/10/2020 11:58:55 AM
10031.0,Initial,Rat Activity,08/10/2020 11:25:40 AM
10469.0,Initial,Failed for Other R,01/29/2020 03:55:06 PM
10301.0,Compliance,Failed for Other R,02/03/2020 01:05:22 PM
11233.0,Compliance,Rat Activity,02/11/2020 03:35:00 PM
10462.0,Initial,Passed,11/12/2020 11:45:16 AM
11225.0,Initial,Passed,01/06/2020 03:50:17 PM
11379.0,Initial,Rat Activity,02/19/2020 03:40:00 PM
10457.0,Initial,Passed,08/18/2020 10:06:20 AM
10025.0,Initial,Passed,01/27/2020 01:35:00 PM
11237.0,BAIT,Bait applied,02/14/2020 10:05:13 AM
10009.0,Initial,Passed,01/03/2020 11:21:38 AM
10025.0,BAIT,Bait applied,02/26/2020 12:06:00 PM
10039.0,Initial,Rat Activity,12/07/2020 09:30:48 AM
10453.0,BAIT,Bait applied,12/14/2020 02:40:00 PM
11203.0,Initial,Passed,02/14/2020 10:20:00 AM
10005.0,Initial,Passed,11/06/2020 10:50:22 AM
10458.0,Initial,Rat Activity,09/22/2020 09:26:47 AM
10003.0,Initial,Passed,07/08/2020 09:10:36 AM
11221.0,Compliance,Passed,01/31/2020 11:14:28 AM
11203.0,Initial,Failed for Other R,08/18/2020 12:00:57 PM
10024.0,Initial,Passed,11/19/2020 02:20:00 PM
11221.0,Initial,Passed,06/16/2020 08:22:10 AM
10029.0,BAIT,Monitoring visit,03/03/2020 10:25:23 AM
10458.0,BAIT,Bait applied,03/09/2020 11:15:00 AM
10468.0,Initial,Passed,05/13/2020 06:35:00 AM
10457.0,Initial,Rat Activity,11/06/2020 08:42:36 AM
10028.0,Initial,Rat Activity,12/14/2020 01:05:51 PM
10473.0,Initial,Failed for Other R,09/04/2020 09:47:29 AM
11221.0,Initial,Rat Activity,08/17/2020 08:00:00 AM
11235.0,Initial,Rat Activity,09/09/2020 11:00:07 AM
10473.0,Initial,Passed,09/04/2020 10:28:29 AM
10468.0,Initial,Rat Activity,12/29/2020 09:22:00 AM
11229.0,Initial,Passed,07/21/2020 11:10:45 AM
11210.0,Initial,Passed,01/06/2020 11:00:40 AM
10003.0,Initial,Passed,01/06/2020 12:34:41 PM
11215.0,Compliance,Passed,01/03/2020 04:07:56 PM
11101.0,Compliance,Passed,02/07/2020 03:20:00 PM
11216.0,Initial,Passed,06/09/2020 08:26:30 AM
10469.0,Compliance,Rat Activity,02/13/2020 04:10:00 PM
10461.0,Compliance,Passed,03/06/2020 12:00:49 PM
10026.0,BAIT,Bait applied,06/11/2020 08:40:12 AM
11225.0,Initial,Rat Activity,10/26/2020 11:59:33 AM
11211.0,Compliance,Rat Activity,01/08/2020 09:45:48 AM
10023.0,BAIT,Bait applied,02/26/2020 09:20:00 AM
10456.0,Compliance,Rat Activity,01/07/2020 01:58:39 PM
11207.0,Initial,Passed,01/06/2020 03:08:44 PM
11216.0,BAIT,Bait applied,01/31/2020 11:33:00 AM
11221.0,Initial,Passed,07/31/2020 09:45:32 AM
11237.0,Initial,Passed,11/12/2020 02:10:00 PM
11216.0,Initial,Rat Activity,06/22/2020 09:50:48 AM
11233.0,Initial,Passed,09/21/2020 09:25:31 AM
11223.0,Initial,Passed,07/08/2020 09:20:57 AM
11213.0,Initial,Passed,10/28/2020 10:25:44 AM
10468.0,Initial,Rat Activity,09/21/2020 10:20:06 AM
11106.0,Initial,Passed,09/30/2020 08:20:00 AM
10025.0,Initial,Passed,08/12/2020 10:00:42 AM
10029.0,BAIT,Bait applied,01/27/2020 10:30:58 AM
10454.0,Initial,Passed,01/03/2020 11:21:41 AM
10023.0,BAIT,Monitoring visit,01/28/2020 08:22:33 PM
11221.0,Compliance,Passed,01/03/2020 10:15:41 AM
11411.0,Initial,Passed,09/04/2020 11:55:00 AM
11373.0,Initial,Failed for Other R,08/18/2020 09:40:58 AM
11222.0,Initial,Passed,03/03/2020 11:20:50 AM
11216.0,Initial,Rat Activity,05/15/2020 01:15:08 PM
10031.0,Initial,Failed for Other R,02/25/2020 02:25:06 PM
10128.0,Initial,Passed,01/02/2020 02:09:04 PM
11102.0,Initial,Rat Activity,12/28/2020 11:20:00 AM
11238.0,Compliance,Passed,10/20/2020 10:15:21 AM
10009.0,Initial,Passed,01/03/2020 01:09:53 PM
11206.0,BAIT,Monitoring visit,03/10/2020 11:33:00 AM
11354.0,Initial,Rat Activity,01/07/2020 10:30:41 AM
11216.0,Initial,Passed,01/06/2020 01:45:07 PM
10012.0,BAIT,Bait applied,02/11/2020 09:39:25 AM
11220.0,Initial,Passed,01/30/2020 02:20:48 PM
11216.0,BAIT,Bait applied,07/22/2020 09:36:00 AM
11354.0,Initial,Rat Activity,03/12/2020 11:10:16 AM
10472.0,BAIT,Bait applied,02/07/2020 08:30:28 AM
11233.0,Initial,Passed,08/05/2020 10:40:00 AM
11211.0,Compliance,Passed,01/02/2020 01:54:35 PM
10009.0,Initial,Passed,01/02/2020 11:50:54 AM
10028.0,BAIT,Monitoring visit,07/22/2020 09:45:59 AM
11225.0,Initial,Rat Activity,02/27/2020 12:10:10 PM
10455.0,BAIT,Bait applied,01/02/2020 12:35:27 PM
10025.0,Initial,Passed,08/06/2020 10:15:48 AM
11208.0,CLEAN_UPS,Cleanup done,02/14/2020 09:12:24 AM
11377.0,Initial,Passed,12/29/2020 08:00:28 AM
10302.0,Compliance,Passed,01/24/2020 03:45:00 PM
10023.0,Compliance,Rat Activity,10/20/2020 09:38:20 AM
11201.0,Initial,Rat Activity,12/22/2020 11:55:51 AM
11209.0,Initial,Passed,08/17/2020 11:00:24 AM
11238.0,Compliance,Rat Activity,09/28/2020 10:05:00 AM
10003.0,Initial,Passed,01/02/2020 01:48:02 PM
11238.0,Initial,Rat Activity,05/28/2020 11:20:05 AM
10458.0,CLEAN_UPS,Cleanup done,02/19/2020 01:42:50 PM
10457.0,Initial,Rat Activity,10/20/2020 10:50:10 AM
11205.0,Initial,Passed,12/16/2020 09:20:04 AM
11226.0,Initial,Passed,01/06/2020 04:20:19 PM
10024.0,Compliance,Passed,02/10/2020 04:01:00 PM
11102.0,Compliance,Rat Activity,09/29/2020 09:45:00 AM
10453.0,CLEAN_UPS,Cleanup done,02/27/2020 01:11:17 PM
11213.0,Initial,Rat Activity,11/19/2020 01:57:59 PM
10457.0,Initial,Failed for Other R,10/27/2020 01:40:12 PM
11211.0,BAIT,Bait applied,03/04/2020 10:10:00 AM
11385.0,BAIT,Bait applied,02/06/2020 11:44:03 AM
10454.0,Initial,Passed,01/07/2020 11:40:38 AM
11233.0,Initial,Passed,01/02/2020 03:00:54 PM
11691.0,Initial,Rat Activity,01/06/2020 01:10:35 PM
10031.0,Initial,Passed,02/13/2020 11:10:06 AM
10028.0,Compliance,Passed,10/13/2020 10:18:51 AM
11218.0,BAIT,Bait applied,01/31/2020 11:40:00 AM
11106.0,Initial,Passed,06/03/2020 11:35:42 AM
10065.0,Initial,Passed,08/11/2020 10:40:04 AM
11204.0,Initial,Passed,01/02/2020 01:45:12 PM
11206.0,Initial,Rat Activity,11/12/2020 08:15:17 AM
11216.0,Initial,Passed,02/27/2020 01:20:49 PM
10002.0,Initial,Rat Activity,11/02/2020 09:05:44 AM
10467.0,Compliance,Rat Activity,10/28/2020 11:00:09 AM
10456.0,Initial,Passed,09/02/2020 10:00:42 AM
11220.0,Compliance,Passed,01/28/2020 02:45:02 PM
10462.0,BAIT,Bait applied,02/06/2020 11:15:42 AM
11233.0,Initial,Passed,07/17/2020 08:00:00 AM
11234.0,Initial,Rat Activity,08/24/2020 11:10:00 AM
11215.0,Initial,Passed,02/25/2020 12:35:21 PM
10462.0,Initial,Passed,05/19/2020 07:46:37 AM
10025.0,Initial,Rat Activity,01/27/2020 04:11:00 PM
10025.0,Initial,Rat Activity,01/29/2020 02:06:00 PM
10033.0,BAIT,Monitoring visit,12/22/2020 08:00:54 AM
11367.0,Initial,Passed,07/01/2020 08:45:12 AM
11216.0,Compliance,Rat Activity,10/05/2020 10:05:51 AM
11368.0,Initial,Passed,03/03/2020 02:35:00 PM
10456.0,BAIT,Bait applied,10/06/2020 12:15:00 PM
11237.0,Compliance,Rat Activity,01/08/2020 10:09:57 AM
11211.0,Initial,Rat Activity,12/21/2020 10:30:00 AM
10467.0,Initial,Passed,07/01/2020 06:00:35 AM
11206.0,BAIT,Bait applied,03/02/2020 12:05:52 PM
11378.0,Initial,Failed for Other R,12/03/2020 10:31:51 AM
10468.0,Initial,Rat Activity,12/04/2020 07:44:59 AM
10310.0,BAIT,Bait applied,01/02/2020 12:15:02 PM
11237.0,BAIT,Bait applied,09/15/2020 06:36:54 PM
10032.0,Compliance,Failed for Other R,12/10/2020 09:49:00 AM
11237.0,BAIT,Bait applied,01/30/2020 10:50:00 AM
10022.0,Initial,Rat Activity,10/07/2020 09:40:00 AM
11221.0,BAIT,Bait applied,02/26/2020 09:22:37 AM
10314.0,Initial,Passed,12/29/2020 09:50:53 AM
10014.0,Initial,Passed,09/21/2020 10:05:15 AM
10458.0,Initial,Rat Activity,01/03/2020 10:55:15 AM
11368.0,Initial,Failed for Other R,12/11/2020 10:30:30 AM
11377.0,Initial,Failed for Other R,09/14/2020 11:20:00 AM
11205.0,Initial,Passed,10/06/2020 10:10:17 AM
10472.0,Initial,Rat Activity,11/12/2020 11:53:00 AM
10075.0,Initial,Rat Activity,03/16/2020 11:20:14 AM
10030.0,BAIT,Bait applied,01/02/2020 12:31:10 PM
10454.0,Initial,Passed,01/02/2020 11:46:47 AM
11221.0,Initial,Passed,05/13/2020 09:20:18 AM
10014.0,Initial,Passed,10/13/2020 11:35:07 AM
10011.0,Compliance,Passed,09/15/2020 11:21:16 AM
10027.0,Initial,Rat Activity,12/22/2020 12:24:49 PM
11224.0,Initial,Passed,09/22/2020 10:10:01 AM
10452.0,BAIT,Bait applied,02/29/2020 11:35:43 AM
11237.0,Initial,Passed,01/08/2020 11:59:44 AM
11206.0,Compliance,Passed,01/30/2020 01:55:00 PM
11221.0,Compliance,Rat Activity,02/04/2020 10:33:13 AM
10468.0,Initial,Rat Activity,12/02/2020 08:45:00 AM
10028.0,Initial,Rat Activity,09/16/2020 10:50:57 AM
11221.0,Compliance,Passed,01/02/2020 10:42:12 AM
11203.0,Initial,Passed,12/10/2020 01:50:41 PM
10454.0,Initial,Passed,01/08/2020 11:06:41 AM
10028.0,Initial,Rat Activity,02/18/2020 01:45:28 PM
11385.0,Initial,Rat Activity,08/07/2020 09:00:00 AM
10467.0,BAIT,Monitoring visit,02/25/2020 11:20:42 AM
11217.0,Compliance,Passed,02/04/2020 03:13:48 PM
11207.0,Initial,Passed,08/25/2020 10:00:44 AM
10032.0,BAIT,Monitoring visit,02/18/2020 01:42:00 PM
10036.0,Initial,Rat Activity,07/28/2020 08:55:23 AM
10453.0,Initial,Passed,06/03/2020 11:57:30 AM
11218.0,Initial,Passed,01/07/2020 01:45:42 PM
11221.0,BAIT,Bait applied,01/30/2020 11:00:09 AM
10035.0,Initial,Rat Activity,10/27/2020 12:00:21 PM
11238.0,Compliance,Passed,10/08/2020 08:20:07 AM
10455.0,Initial,Failed for Other R,06/24/2020 03:07:12 PM
11223.0,Initial,Passed,07/08/2020 10:35:57 AM
11206.0,Compliance,Passed,11/06/2020 11:15:29 AM
11223.0,Initial,Failed for Other R,11/27/2020 10:35:40 AM
10451.0,Initial,Rat Activity,09/02/2020 10:27:00 AM
10467.0,BAIT,Bait applied,03/12/2020 09:30:00 AM
11237.0,BAIT,Bait applied,02/07/2020 09:35:00 AM
10472.0,Initial,Rat Activity,09/11/2020 11:48:05 AM
11106.0,BAIT,Bait applied,02/07/2020 11:30:00 AM
10036.0,Initial,Failed for Other R,09/21/2020 11:15:39 AM
11221.0,Initial,Rat Activity,06/05/2020 11:00:00 AM
11211.0,BAIT,Monitoring visit,01/27/2020 09:30:00 AM
11368.0,Initial,Failed for Other R,02/21/2020 03:50:57 PM
10003.0,Initial,Passed,01/07/2020 11:10:53 AM
11385.0,BAIT,Bait applied,02/13/2020 11:05:31 AM
10029.0,Compliance,Rat Activity,01/07/2020 02:55:05 PM
11237.0,Compliance,Passed,01/03/2020 03:46:36 PM
11373.0,Compliance,Failed for Other R,03/05/2020 12:15:24 PM
10457.0,Initial,Rat Activity,11/19/2020 08:56:31 AM
10023.0,Initial,Failed for Other R,03/02/2020 03:20:00 PM
10455.0,BAIT,Bait applied,03/12/2020 10:30:00 AM
10003.0,Initial,Rat Activity,01/02/2020 11:24:06 AM
11220.0,Initial,Failed for Other R,06/11/2020 09:00:00 AM
10028.0,Initial,Rat Activity,06/15/2020 09:10:00 AM
11215.0,Initial,Passed,09/28/2020 10:10:30 AM
11217.0,Initial,Rat Activity,06/18/2020 08:50:00 AM
10003.0,Initial,Passed,01/06/2020 02:24:16 PM
10452.0,BAIT,Bait applied,07/20/2020 12:10:00 PM
10031.0,Initial,Rat Activity,05/22/2020 08:05:56 AM
10454.0,Initial,Passed,01/06/2020 10:05:39 AM
11203.0,Initial,Failed for Other R,09/08/2020 10:00:22 AM
11237.0,BAIT,Bait applied,02/07/2020 10:42:00 AM
11372.0,Initial,Rat Activity,08/11/2020 09:20:00 AM
11203.0,Initial,Passed,01/07/2020 12:58:10 PM
10472.0,Initial,Passed,12/03/2020 11:31:00 AM
10474.0,BAIT,Bait applied,01/03/2020 01:00:07 PM
11249.0,Initial,Passed,03/16/2020 01:00:44 PM
10011.0,Compliance,Passed,01/02/2020 12:50:49 PM
10468.0,Initial,Failed for Other R,02/19/2020 01:25:33 PM
10030.0,BAIT,Monitoring visit,02/05/2020 11:05:00 AM
11372.0,BAIT,Bait applied,02/05/2020 10:55:22 AM
11375.0,Initial,Passed,02/19/2020 03:35:00 PM
10310.0,Initial,Passed,03/04/2020 12:50:08 PM
11217.0,Initial,Passed,02/26/2020 11:23:39 AM
10028.0,Initial,Rat Activity,08/11/2020 08:45:18 AM
10028.0,Initial,Failed for Other R,02/19/2020 09:55:19 AM
11205.0,Initial,Rat Activity,10/13/2020 10:00:04 AM
10467.0,BAIT,Bait applied,03/02/2020 11:10:40 AM
10009.0,Compliance,Rat Activity,11/05/2020 08:56:03 AM
10458.0,BAIT,Bait applied,06/23/2020 11:30:00 AM
11221.0,Initial,Passed,07/01/2020 11:50:13 AM
10456.0,Initial,Rat Activity,12/04/2020 09:57:35 AM
10030.0,Initial,Rat Activity,11/27/2020 11:55:00 AM
10030.0,Initial,Passed,05/20/2020 02:05:13 PM
11216.0,Compliance,Passed,11/20/2020 12:00:00 PM
11203.0,Initial,Rat Activity,07/20/2020 09:04:19 AM
10021.0,BAIT,Bait applied,02/24/2020 11:37:32 AM
11101.0,Compliance,Rat Activity,01/02/2020 12:45:47 PM
10014.0,BAIT,Monitoring visit,02/19/2020 12:50:46 PM
11216.0,Initial,Passed,06/05/2020 09:50:33 AM
11238.0,Initial,Rat Activity,06/26/2020 10:52:10 AM
11418.0,Initial,Failed for Other R,02/13/2020 02:05:16 PM
10009.0,Compliance,Rat Activity,09/23/2020 10:59:43 AM
11213.0,Initial,Rat Activity,12/16/2020 12:15:46 PM
11105.0,Initial,Passed,11/05/2020 12:55:00 PM
10452.0,Initial,Rat Activity,08/03/2020 08:25:21 AM
10453.0,Initial,Passed,05/20/2020 10:55:23 AM
10030.0,Initial,Rat Activity,11/23/2020 11:25:06 AM
10021.0,Initial,Passed,01/03/2020 10:24:04 AM
10470.0,Initial,Rat Activity,06/09/2020 01:05:52 PM
11221.0,Compliance,Rat Activity,01/07/2020 02:47:10 PM
10021.0,Initial,Failed for Other R,12/10/2020 09:10:00 AM
10029.0,BAIT,Bait applied,10/06/2020 09:50:40 AM
11433.0,Compliance,Passed,02/03/2020 02:40:00 PM
11237.0,BAIT,Bait applied,10/19/2020 11:10:00 AM
11377.0,Compliance,Rat Activity,02/26/2020 12:30:00 PM
10467.0,Compliance,Rat Activity,11/06/2020 08:47:00 AM
10303.0,BAIT,Bait applied,01/02/2020 10:45:39 AM
10310.0,Initial,Passed,02/21/2020 12:15:24 PM
11233.0,Initial,Passed,07/06/2020 11:10:02 AM
10463.0,CLEAN_UPS,Cleanup done,02/27/2020 01:11:16 PM
10031.0,Initial,Failed for Other R,07/27/2020 09:20:00 AM
11215.0,Initial,Passed,02/04/2020 11:51:48 AM
10468.0,Initial,Rat Activity,08/11/2020 06:40:12 AM
10003.0,Initial,Passed,12/23/2020 11:33:00 AM
11238.0,Initial,Rat Activity,09/08/2020 12:10:00 PM
11216.0,Initial,Failed for Other R,08/07/2020 10:41:00 AM
10310.0,Initial,Passed,03/02/2020 02:05:00 PM
10306.0,Initial,Passed,08/21/2020 10:05:07 AM
11377.0,Initial,Failed for Other R,02/26/2020 02:05:00 PM
